,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,un
Minnesota-Rock,0.0009441834939630733,0.0009319943404952046,0.0009560191902837506,0.024024024024024024,0.9498997995991983,0.005820721769499417,0.006514657980456026,0.021634615384615384,0.0,0.0011454240342906152,0.3629530605379181,0.1622954707137776,0.33801614145541004,0.07675047845311159,0.15923566878980894,0.178921568627451,0.2975206611570248,0.37951807228915657,0.610223642172524,0.2772020725388602,0.27697841726618705,0.8064876957494408,0.30769230769230765,0.012965964343598056,0.05758426966292134,0.02813299232736573,0.20161290322580644,0.34782608695652173,0.0010040119489071392,0.8199052132701425,0.09105960264900662,0.31420765027322406,0.03061224489795918,0.10136986301369863,0.0006393371736987909
Minnesota-Roseau,0.0015470742415326574,0.0016073818643081756,0.001488515399782525,0.01001001001001001,0.9328657314629257,0.008149010477299184,0.01411509229098806,0.06490384615384616,0.0,0.0018826894609246842,0.3780299945110399,0.06350486127578847,0.34861525066139787,0.05424668382498515,0.1480891719745223,0.20588235294117652,0.25123966942148757,0.2409638554216867,0.40894568690095845,0.17098445595854928,0.5953237410071942,0.7695749440715884,0.5117056856187291,0.014586709886547812,0.04634831460674157,0.03580562659846547,0.13978494623655913,0.289002557544757,0.001808904209623198,0.9146919431279623,0.07781456953642382,0.17759562841530055,0.02040816326530612,0.07397260273972603,0.00103867238328965
Minnesota-St. Louis,0.019965625664019108,0.02037264001096797,0.01957041378803902,0.014014014014014012,0.9188376753507014,0.017462165308498253,0.020629750271444085,0.024038461538461536,0.0,0.026451753849929604,0.3349328045044886,0.038131373013990985,0.3568534208499381,0.023097736421830658,0.23248407643312102,0.22794117647058829,0.33223140495867765,0.4879518072289156,0.6261980830670927,0.2202072538860104,0.20323741007194246,0.8154362416107382,0.31438127090301005,0.04051863857374392,0.06601123595505617,0.03836317135549872,0.10483870967741934,0.3759590792838875,0.020847809780508837,0.8783570300157979,0.14735099337748342,0.1284153005464481,0.01020408163265306,0.18904109589041096,0.010140208245545557
Minnesota-Scott,0.013671334686749343,0.01383270489265686,0.013514643842109377,0.04704704704704705,0.8346693386773546,0.03259604190919674,0.006514657980456026,0.14182692307692307,0.0,0.015357381063855157,0.6843051153566939,0.08641214133270098,0.507384213522655,0.038078268329703686,0.06847133757961785,0.08088235294117647,0.456198347107438,0.28915662650602403,0.6293929712460065,0.16580310880829016,0.22122302158273383,0.8803131991051455,0.24414715719063543,0.029173419773095625,0.012640449438202247,0.02813299232736573,0.13440860215053763,0.5498721227621483,0.01605815071526683,0.9731437598736179,0.0562913907284768,0.11202185792349725,0.01020408163265306,0.12602739726027395,0.011117251731997473
Minnesota-Sherburne,0.008997138261317676,0.00930578857660866,0.008697438088479979,0.024024024024024024,0.9268537074148296,0.022118742724097785,0.0043431053203040184,0.02884615384615384,0.0,0.010608320051916188,0.5636896435717195,0.10950912971306616,0.402615451592378,0.04606348577839372,0.1035031847133758,0.11764705882352942,0.33884297520661155,0.33433734939759036,0.6166134185303515,0.23316062176165805,0.2841726618705036,0.8702460850111857,0.30769230769230765,0.022690437601296593,0.009831460674157303,0.03580562659846547,0.11559139784946235,0.7007672634271098,0.010221764968439639,0.930489731437599,0.08940397350993376,0.1284153005464481,0.02040816326530612,0.14246575342465753,0.006556462842034113
Minnesota-Sibley,0.0014879008932087425,0.0015305413675869392,0.0014464968935757633,0.08208208208208208,0.8987975951903807,0.004656577415599534,0.0021715526601520092,0.01442307692307692,0.0,0.0018004954463358256,0.41159232962090764,0.10533554659710695,0.36192692810019755,0.04078400316768956,0.1480891719745223,0.2193627450980392,0.284297520661157,0.30421686746987947,0.4440894568690097,0.3316062176165804,0.3920863309352518,0.8098434004474273,0.3177257525083612,0.006482982171799028,0.05337078651685393,0.01278772378516624,0.22043010752688166,0.5115089514066495,0.001683780245212768,0.8357030015797791,0.09271523178807947,0.28142076502732244,0.04081632653061224,0.1506849315068493,0.0010143715581137948
Minnesota-Stearns,0.015192806991380915,0.015522184761356672,0.014872980411914878,0.03003003003003003,0.8957915831663327,0.04307334109429569,0.003257328990228013,0.04567307692307691,0.0,0.01882970607453459,0.40580236202347864,0.03343609200853688,0.35593248719065007,0.024681581205041905,0.1926751592356688,0.16421568627450983,0.3041322314049586,0.40963855421686746,0.6485623003194889,0.19689119170984462,0.2841726618705036,0.8210290827740492,0.26421404682274247,0.025931928687196112,0.06179775280898877,0.03324808184143223,0.16666666666666666,0.3989769820971867,0.018004475554768376,0.9194312796208532,0.08609271523178808,0.1530054644808743,0.02040816326530612,0.136986301369863,0.00968350304662201
Minnesota-Steele,0.0036298964077892447,0.0036141320997333027,0.003645203587516498,0.07107107107107107,0.8807615230460922,0.029103608847497086,0.0010857763300760046,0.021634615384615384,0.0,0.004393658723505453,0.4192768737716239,0.08764524543514346,0.37187301162050834,0.05517059328185838,0.14331210191082805,0.19485294117647062,0.30082644628099175,0.322289156626506,0.6900958466453675,0.17098445595854928,0.33453237410071945,0.9071588366890381,0.2408026755852843,0.00972447325769854,0.02247191011235955,0.02813299232736573,0.08870967741935483,0.3324808184143222,0.003963409438186929,0.9320695102685626,0.07450331125827814,0.1557377049180328,0.01020408163265306,0.13424657534246576,0.0024729221166068832
Minnesota-Stevens,0.0009649041277195957,0.0009815362396970542,0.0009487543083694975,0.04104104104104104,0.905811623246493,0.008149010477299184,0.010857763300760045,0.04567307692307691,0.005665722379603401,0.0012115761587082078,0.3700887086778689,0.15537111690775435,0.3325575164930846,0.0882333531313931,0.27070063694267515,0.116421568627451,0.32727272727272716,0.43975903614457834,0.5782747603833867,0.26424870466321254,0.23381294964028776,0.7595078299776287,0.25418060200668896,0.022690437601296593,0.1446629213483146,0.06138107416879795,0.14247311827956988,0.1994884910485933,0.0010777919417146687,0.7503949447077412,0.23509933774834435,0.1994535519125683,0.03061224489795918,0.08493150684931507,0.0005912365712888505
Minnesota-Swift,0.000940397993565247,0.0009627305391836992,0.0009187130399132613,0.04104104104104104,0.935871743486974,0.017462165308498253,0.003257328990228013,0.004807692307692308,0.0,0.0012061186084437563,0.3411654301751156,0.17562248043632916,0.35705435183014633,0.05893222464198509,0.17675159235668791,0.25490196078431376,0.31900826446280983,0.3403614457831325,0.4792332268370608,0.2487046632124353,0.3669064748201438,0.7874720357941835,0.3043478260869565,0.00972447325769854,0.08848314606741572,0.04603580562659847,0.1801075268817204,0.28388746803069054,0.0010361558639022325,0.7503949447077412,0.14900662251655628,0.33879781420765026,0.03061224489795918,0.10684931506849314,0.0005378749654903229
Minnesota-Todd,0.002428796978931598,0.0025191550214556865,0.0023410591098281287,0.055055055055055056,0.9208416833667334,0.0034924330616996502,0.0043431053203040184,0.009615384615384616,0.0,0.0029583230039547394,0.3179612939780796,0.08048375622480436,0.3002243729278993,0.029763083217844644,0.21178343949044584,0.2843137254901961,0.24628099173553716,0.33132530120481923,0.4536741214057509,0.2875647668393783,0.4388489208633093,0.7852348993288591,0.35785953177257523,0.00486223662884927,0.05758426966292134,0.043478260869565216,0.2096774193548387,0.4757033248081841,0.002453939819256276,0.8056872037914693,0.10430463576158938,0.30327868852459017,0.08163265306122448,0.13972602739726026,0.0016266521429569942
Minnesota-Traverse,0.00033312403500870613,0.0003348627962378084,0.0003314356938178211,0.02002002002002002,0.9168336673346693,0.005820721769499417,0.03691639522258415,0.0,0.0,0.00043329641493523125,0.34250225755617336,0.12544462888309227,0.3891698201667727,0.08044611628060448,0.14012738853503184,0.17524509803921573,0.47107438016528924,0.4036144578313252,0.47284345047923326,0.2564766839378239,0.16366906474820142,0.7897091722595079,0.2775919732441472,0.001620745542949757,0.06039325842696629,0.030690537084398974,0.2741935483870967,0.28388746803069054,0.00033675604904255356,0.6524486571879937,0.1605960264900662,0.4918032786885246,0.02040816326530612,0.07945205479452054,0.00018137935492081687
Minnesota-Wabasha,0.0021214741176870233,0.0021707440323749235,0.0020736329161196733,0.029029029029029027,0.9529058116232464,0.0011641443538998836,0.0010857763300760046,0.009615384615384616,0.0,0.0026970221125052485,0.40734281211820744,0.0662556319658525,0.4117410669435049,0.07945621329109746,0.09394904458598727,0.12377450980392159,0.32561983471074385,0.32831325301204817,0.5718849840255592,0.26943005181347157,0.30395683453237404,0.7964205816554811,0.33444816053511706,0.03565640194489465,0.0646067415730337,0.02813299232736573,0.15322580645161288,0.4578005115089514,0.0024073419290620473,0.8609794628751977,0.059602649006622516,0.2978142076502732,0.02040816326530612,0.09863013698630137,0.0012496135667749095
Minnesota-Wadena,0.0013621824326283038,0.0013705918073066818,0.0013540169102889187,0.016016016016016016,0.9519038076152304,0.01047729918509895,0.010857763300760045,0.01442307692307692,0.0,0.0017047402462413604,0.27805124209855336,0.12862224330092484,0.2699842604065503,0.07648650432257638,0.23885350318471338,0.23897058823529416,0.18512396694214875,0.34337349397590355,0.6261980830670927,0.2590673575129534,0.4208633093525179,0.8165548098434006,0.3712374581939799,0.012965964343598056,0.06179775280898877,0.023017902813299233,0.12634408602150538,0.40664961636828645,0.0012505924511849347,0.8499210110584519,0.11092715231788078,0.2349726775956284,0.01020408163265306,0.14246575342465753,0.0008432636859992673
Minnesota-Waseca,0.0018918536330294075,0.0018441719213096693,0.001938152685826844,0.05705705705705706,0.8967935871743486,0.03026775320139697,0.0043431053203040184,0.019230769230769232,0.0,0.0023267355960777743,0.38126139844538487,0.1585961584064501,0.3445798868088812,0.06513561670956246,0.11624203821656051,0.12009803921568629,0.30082644628099175,0.3463855421686747,0.5335463258785944,0.20725388601036274,0.3830935251798561,0.8489932885906041,0.3043478260869565,0.00972447325769854,0.023876404494382022,0.03324808184143223,0.16397849462365588,0.36828644501278773,0.0020641139508258506,0.8609794628751977,0.1009933774834437,0.22950819672131148,0.02040816326530612,0.12602739726027395,0.0012330789846964926
Minnesota-Washington,0.02456441093678882,0.024645982687836087,0.024485204577111227,0.03703703703703704,0.8456913827655311,0.04423748544819557,0.003257328990228013,0.125,0.0,0.029531962143123758,0.6481133912920305,0.059473559402418774,0.5455778440105824,0.033062759849534745,0.06369426751592358,0.07598039215686275,0.5239669421487604,0.30421686746987947,0.6166134185303515,0.12435233160621764,0.17446043165467623,0.8736017897091722,0.2608695652173913,0.03565640194489465,0.014044943820224719,0.023017902813299233,0.1290322580645161,0.5345268542199488,0.028039417500484855,0.906793048973144,0.12417218543046357,0.1174863387978142,0.01020408163265306,0.13150684931506848,0.017039387879750498
Minnesota-Watonwan,0.001092714575361991,0.0010972014084458623,0.0010883578500190656,0.22122122122122123,0.7555110220440882,0.0069848661233993005,0.0021715526601520092,0.026442307692307692,0.0,0.0012239796820365063,0.35505604051206685,0.0706189234052644,0.33647567060714645,0.07404474361512571,0.1496815286624204,0.19975490196078435,0.2413223140495868,0.25602409638554213,0.4536741214057509,0.373056994818653,0.4316546762589928,0.807606263982103,0.3377926421404682,0.006482982171799028,0.06601123595505617,0.02557544757033248,0.1693548387096774,0.3734015345268542,0.001211113683103713,0.8641390205371251,0.08940397350993376,0.23224043715846993,0.07142857142857141,0.07945205479452054,0.0008938695281180588
Minnesota-Wilkin,0.000641642317431542,0.0006620415428034932,0.0006218346222281039,0.02302302302302302,0.9488977955911824,0.0034924330616996502,0.01194353963083605,0.004807692307692308,0.0,0.000809205861938201,0.36277599730863896,0.1430400758833294,0.3513613073909112,0.07450669834356231,0.13535031847133758,0.13725490196078433,0.315702479338843,0.30421686746987947,0.5686900958466454,0.3341968911917099,0.28597122302158273,0.8120805369127517,0.3377926421404682,0.003241491085899514,0.05056179775280899,0.017902813299232736,0.20430107526881716,0.36317135549872126,0.0007011256626446503,0.7361769352290679,0.16721854304635758,0.31967213114754095,0.08163265306122448,0.0547945205479452,0.0003878111069301444
Minnesota-Winona,0.0050932911668436385,0.005083807705443684,0.005102499629883719,0.02702702702702703,0.9218436873747494,0.01629802095459837,0.0043431053203040184,0.0625,0.0,0.0067337901247777904,0.35455141030862125,0.06995494427317998,0.31449047252268847,0.026595393651422158,0.21178343949044584,0.14583333333333334,0.31900826446280983,0.4006024096385542,0.6006389776357828,0.150259067357513,0.33453237410071945,0.7986577181208053,0.2775919732441472,0.03079416531604538,0.09269662921348314,0.05115089514066496,0.1236559139784946,0.32225063938618925,0.006093321335814816,0.9052132701421802,0.09271523178807947,0.16393442622950818,0.03061224489795918,0.16986301369863013,0.0026082050608848407
Minnesota-Wright,0.012811528004285186,0.013075421576285728,0.012555286733108266,0.02702702702702703,0.9328657314629257,0.011641443538998835,0.0043431053203040184,0.024038461538461536,0.0,0.01485197883330475,0.5582626555943128,0.08769267251600664,0.4078898898228458,0.029895070283112248,0.07643312101910829,0.08700980392156864,0.35702479338842974,0.28012048192771083,0.6453674121405752,0.2512953367875648,0.2697841726618705,0.8736017897091722,0.27424749163879597,0.012965964343598056,0.019662921348314606,0.03836317135549872,0.1290322580645161,0.6521739130434782,0.014584923899820577,0.9289099526066351,0.07284768211920528,0.16120218579234974,0.01020408163265306,0.14246575342465753,0.009720580594313005
Minnesota-Yellow Medicine,0.0009968816442380748,0.001036942282069735,0.0009579826718821975,0.04104104104104104,0.909819639278557,0.005820721769499417,0.026058631921824105,0.01442307692307692,0.0,0.0012568903639342587,0.3766311949997344,0.08949490158880721,0.35174642510297716,0.041179964363492375,0.16719745222929938,0.19485294117647062,0.33223140495867765,0.3463855421686747,0.5207667731629393,0.27461139896373066,0.31115107913669066,0.7472035794183446,0.35451505016722407,0.006482982171799028,0.08707865168539326,0.03324808184143223,0.25268817204301075,0.329923273657289,0.001096991998322476,0.7709320695102686,0.09271523178807947,0.3989071038251366,0.03061224489795918,0.09315068493150684,0.0006030111979204505
Mississippi-Adams,0.003177230254954448,0.003270169770989032,0.0030869857690780707,0.05905905905905906,0.37975951903807614,0.6437718277066355,0.0,0.004807692307692308,0.0,0.0038417846255516877,0.16263257609292278,0.07597818354280293,0.19743143230300395,0.07166897644030884,0.4570063694267516,0.6311274509803922,0.22975206611570245,0.4819277108433734,0.6709265175718852,0.26943005181347157,0.2589928057553957,0.9172259507829978,0.2508361204013378,0.003241491085899514,0.007022471910112359,0.03324808184143223,0.08602150537634408,0.3708439897698209,0.0023014180212594247,0.8135860979462877,0.18211920529801323,0.17486338797814208,0.02040816326530612,0.3095890410958904,0.00217053968374856
Mississippi-Alcorn,0.0037091926792805516,0.003681873063948077,0.003735720089204896,0.03003003003003003,0.8336673346693386,0.13271245634458673,0.0010857763300760046,0.00721153846153846,0.0,0.004610141550662025,0.2272075358110381,0.1358785866729903,0.2275375908375473,0.05418069029235135,0.31528662420382164,0.37500000000000006,0.259504132231405,0.39457831325301207,0.5814696485623004,0.2305699481865285,0.35611510791366907,0.9284116331096198,0.2842809364548495,0.003241491085899514,0.011235955056179775,0.017902813299232736,0.04301075268817204,0.42710997442455245,0.0031759913862937053,0.8436018957345974,0.14735099337748342,0.18579234972677594,0.02040816326530612,0.2465753424657534,0.0023444033195428237
Mississippi-Amite,0.0012706330940598226,0.001276563304739906,0.0012648748457194335,0.004004004004004004,0.5731462925851704,0.49126891734575084,0.0,0.002403846153846154,0.0,0.0016503301239078904,0.17887812737928718,0.14555371116907756,0.1968621278590804,0.07853230383422423,0.3343949044585987,0.4227941176470589,0.1537190082644628,0.47590361445783125,0.4408945686900959,0.42487046632124364,0.36510791366906475,0.7986577181208053,0.5852842809364548,0.02106969205834684,0.019662921348314606,0.020460358056265986,0.06451612903225805,0.8516624040920716,0.0009707893790464389,0.7661927330173777,0.16556291390728478,0.25956284153005466,0.12244897959183672,0.347945205479452,0.0006954545431770547
Mississippi-Attala,0.00190171585775006,0.001816266688289852,0.001984687199710033,0.018018018018018018,0.5511022044088176,0.48661233993015124,0.0,0.004807692307692308,0.0,0.002337319935984589,0.1981957256936452,0.09044344320607066,0.2465758012122836,0.14855144195868805,0.39171974522292996,0.4497549019607844,0.22479338842975208,0.3825301204819277,0.48881789137380194,0.38341968911917107,0.3453237410071942,0.8221476510067115,0.5083612040133779,0.003241491085899514,0.019662921348314606,0.08439897698209718,0.029569892473118278,0.6393861892583119,0.0014197255341121366,0.7646129541864142,0.24337748344370858,0.15846994535519124,0.03061224489795918,0.34520547945205476,0.0012418473236774712
Mississippi-Benton,0.000835300548309809,0.0008254287042528586,0.0008448861318116613,0.022022022022022025,0.6032064128256514,0.42258440046565765,0.0010857763300760046,0.0,0.0,0.0010480150310857102,0.20045328186695469,0.21195162437751958,0.23537389906567094,0.2350689632416023,0.31210191082802546,0.2671568627450981,0.10413223140495867,0.2710843373493976,0.6645367412140576,0.3316062176165804,0.48201438848920863,0.9664429530201342,0.20735785953177258,0.0,0.007022471910112359,0.0,0.04569892473118279,0.6982097186700768,0.0006325232131920353,0.9320695102685626,0.0811258278145695,0.1448087431693989,0.0,0.4684931506849315,0.0005130730923726974
Mississippi-Bolivar,0.0033589342740501056,0.0032014177476068733,0.00351188318698196,0.021021021021021023,0.32665330661322645,0.7450523864959254,0.0021715526601520092,0.016826923076923073,0.0,0.004132523212367008,0.15126511677319973,0.07711643348351908,0.16531596396637757,0.03365670164323896,0.5684713375796179,0.6531862745098039,0.30578512396694213,0.5180722891566264,0.5846645367412141,0.18393782383419693,0.26438848920863306,0.8523489932885907,0.4180602006688963,0.003241491085899514,0.042134831460674156,0.01278772378516624,0.0618279569892473,0.31969309462915596,0.0025395850155854843,0.6350710900473935,0.37748344370860926,0.16666666666666666,0.02040816326530612,0.4191780821917808,0.002187074265826977
Mississippi-Calhoun,0.0014647894170956982,0.0014320642046836709,0.0014965656743361568,0.05605605605605605,0.655310621242485,0.3131548311990686,0.0,0.0,0.0141643059490085,0.0017823036121209876,0.1823662729960869,0.11055252549205596,0.19349653394059144,0.04916518181218241,0.3901273885350318,0.47671568627450983,0.17024793388429751,0.30722891566265054,0.4792332268370608,0.29792746113989643,0.5143884892086331,0.8702460850111857,0.4013377926421404,0.00972447325769854,0.015449438202247192,0.03580562659846547,0.04838709677419355,0.49104859335038364,0.0011904035096840556,0.8436018957345974,0.1076158940397351,0.24863387978142074,0.02040816326530612,0.27671232876712326,0.0009838076336658118
Mississippi-Carroll,0.0010213877783924236,0.0010421997897401354,0.0010011792670480274,0.004004004004004004,0.6462925851703406,0.39115250291036086,0.0021715526601520092,0.004807692307692308,0.0,0.0013471880137642725,0.23717619561945572,0.16011382499407162,0.2469609189243495,0.1294793110275193,0.30573248407643316,0.3774509803921569,0.3404958677685951,0.21686746987951805,0.5686900958466454,0.3549222797927462,0.29496402877697836,0.96420581655481,0.16722408026755853,0.00486223662884927,0.02949438202247191,0.02557544757033248,0.005376344086021505,0.5601023017902813,0.0007859079350813727,0.7330173775671409,0.2367549668874172,0.2103825136612022,0.08163265306122448,0.32602739726027397,0.0005278540066549187
Mississippi-Chickasaw,0.0017239965759152716,0.001683413513695504,0.001763402823565078,0.04004004004004004,0.5180360721442886,0.5052386495925494,0.0,0.009615384615384616,0.0,0.002080980453866418,0.180843529224286,0.06497510078254683,0.19523793576906331,0.09549264172111131,0.3964968152866242,0.47426470588235303,0.08429752066115706,0.27409638554216864,0.5782747603833867,0.19430051813471505,0.64568345323741,0.8579418344519016,0.40802675585284276,0.0,0.021067415730337078,0.0588235294117647,0.059139784946236555,0.5089514066496164,0.0014005254775043292,0.8593996840442342,0.14238410596026488,0.16939890710382513,0.0,0.3342465753424657,0.0011832247144903565
Mississippi-Choctaw,0.0008237448102532868,0.0008134982060777193,0.0008336942867005145,0.006006006006006006,0.6773547094188376,0.3620488940628638,0.0,0.004807692307692308,0.0,0.0010465266082863142,0.17877188944171965,0.12368982689115486,0.19399886139111214,0.07153698937504123,0.3949044585987261,0.44362745098039225,0.25619834710743805,0.2259036144578313,0.5559105431309905,0.4585492227979276,0.3165467625899281,0.843400447427293,0.4414715719063545,0.001620745542949757,0.02247191011235955,0.08184143222506395,0.032258064516129024,0.6675191815856777,0.0006167748521541708,0.7251184834123225,0.25662251655629137,0.1994535519125683,0.0510204081632653,0.3890410958904109,0.0004862670274879911
Mississippi-Claiborne,0.0009209723994185073,0.0008668821301156308,0.0009734941765099271,0.011011011011011013,0.13627254509018036,0.9802095459837019,0.0021715526601520092,0.021634615384615384,0.0,0.0011755232509006199,0.11296634028011404,0.1010671093194214,0.10634272127524194,0.05041905893222464,0.6464968152866242,0.6654411764705883,0.1190082644628099,0.7228915662650601,0.5878594249201279,0.22797927461139902,0.3093525179856115,0.9093959731543625,0.16053511705685616,0.008103727714748784,0.033707865168539325,0.03836317135549872,0.11290322580645161,0.44501278772378516,0.0005067520558622411,0.6461295418641393,0.3824503311258277,0.14207650273224043,0.0,0.4794520547945205,0.0005353697257814719
Mississippi-Clarke,0.0016214892098793988,0.0015566266941054643,0.0016844708633075164,0.008008008008008008,0.6372745490981964,0.4074505238649592,0.0021715526601520092,0.002403846153846154,0.0,0.002053858082855205,0.22570249836216513,0.08944747450794403,0.237651116841365,0.05622648980399921,0.3168789808917198,0.3884803921568628,0.24958677685950417,0.26807228915662645,0.5814696485623004,0.5103626943005182,0.24820143884892087,0.7930648769574944,0.471571906354515,0.00486223662884927,0.03932584269662921,0.08951406649616368,0.08602150537634408,0.6419437340153452,0.0013593208616381359,0.7582938388625593,0.24006622516556286,0.1830601092896175,0.0,0.3205479452054794,0.0009665214796747396
Mississippi-Clay,0.0020116946061500634,0.0018993757518488731,0.0021207564744823966,0.012012012012012012,0.3967935871743487,0.6775320139697322,0.0010857763300760046,0.01442307692307692,0.0,0.0025020387257843947,0.18742142819200738,0.14332463836850842,0.20975519908911291,0.0637497525242526,0.4012738853503185,0.5049019607843138,0.20165289256198346,0.4156626506024096,0.5782747603833867,0.20725388601036274,0.4226618705035971,0.9362416107382552,0.2608695652173913,0.001620745542949757,0.019662921348314606,0.015345268542199487,0.029569892473118278,0.4373401534526854,0.0016097845214321173,0.8436018957345974,0.14735099337748342,0.18579234972677594,0.0,0.4438356164383561,0.0012689039125330628
Mississippi-Coahoma,0.002507296302970731,0.002353543529838075,0.0026565906026985307,0.003003003003003003,0.22645290581162325,0.8824214202561116,0.0010857763300760046,0.01442307692307692,0.0,0.0029646074557744106,0.1624732191865715,0.11335072326298316,0.15932152305682998,0.04870322708374579,0.5207006369426752,0.5490196078431373,0.27603305785123966,0.641566265060241,0.5079872204472844,0.18393782383419693,0.26258992805755393,0.8165548098434006,0.5016722408026756,0.01620745542949757,0.028089887640449437,0.04092071611253197,0.059139784946236555,0.40409207161125316,0.0018647785316616484,0.7093206951026858,0.293046357615894,0.1721311475409836,0.02040816326530612,0.5561643835616438,0.001814545121120824
Mississippi-Copiah,0.0028725970913609598,0.0028105422734959534,0.0029328524635999966,0.028028028028028024,0.4529058116232465,0.5913853317811407,0.0,0.012019230769230768,0.0,0.003582633678145769,0.2180622200187687,0.08873606829499645,0.19898864739961822,0.06388173958952022,0.41082802547770697,0.5036764705882354,0.22644628099173555,0.4186746987951806,0.6006389776357828,0.2487046632124353,0.3543165467625899,0.8668903803131992,0.4280936454849498,0.006482982171799028,0.018258426966292134,0.03580562659846547,0.04032258064516128,0.6214833759590792,0.0022043390833547806,0.8641390205371251,0.15397350993377482,0.14207650273224043,0.0,0.3917808219178082,0.0017970084431588665
Mississippi-Covington,0.0019312029134804956,0.001880367839502041,0.001980563888353295,0.021021021021021023,0.6142284569138275,0.41094295692665883,0.0010857763300760046,0.004807692307692308,0.0028328611898017003,0.002382468760899596,0.18708500805637693,0.10163623428977946,0.17358762265161917,0.06111001121890055,0.40764331210191085,0.4632352941176471,0.1471074380165289,0.30722891566265054,0.6453674121405752,0.4533678756476685,0.3399280575539568,0.8825503355704698,0.4180602006688963,0.001620745542949757,0.021067415730337078,0.03580562659846547,0.01075268817204301,0.5831202046035805,0.001416489569515315,0.8436018957345974,0.16225165562913907,0.16120218579234974,0.01020408163265306,0.3753424657534246,0.0012476093750078286
Mississippi-DeSoto,0.016785805329845093,0.016543961155915637,0.017020636584296,0.050050050050050046,0.6813627254509018,0.2770663562281723,0.0010857763300760046,0.03125,0.0,0.019767908579087095,0.4229952015864866,0.0608489447474508,0.3383510264224239,0.03114894740315449,0.13375796178343952,0.15441176470588236,0.33223140495867765,0.28614457831325296,0.6964856230031949,0.2202072538860104,0.2841726618705036,0.9250559284116332,0.2709030100334448,0.001620745542949757,0.0056179775280898875,0.017902813299232736,0.07258064516129031,0.5038363171355499,0.01781333791258279,0.906793048973144,0.1125827814569536,0.13661202185792348,0.0,0.20821917808219176,0.012268409378214535
Mississippi-Forrest,0.0075891313501893695,0.007326539150536397,0.007844108985794997,0.03303303303303303,0.5771543086172345,0.4249126891734575,0.003257328990228013,0.021634615384615384,0.0,0.00937722901650479,0.22944738566141973,0.08816694332463837,0.2347376176283447,0.04678941463736554,0.42038216560509556,0.4252450980392158,0.3090909090909091,0.4006024096385542,0.7156549520766774,0.19689119170984462,0.24820143884892087,0.8210290827740492,0.34113712374581934,0.00972447325769854,0.042134831460674156,0.15601023017902813,0.04032258064516128,0.40409207161125316,0.007029593759161825,0.8357030015797791,0.20695364238410596,0.10382513661202185,0.0,0.35890410958904106,0.004880457476812753
Mississippi-Franklin,0.0007742344497869809,0.0007665850607110698,0.0007816620243416741,0.005005005005005005,0.6332665330661322,0.41676367869615827,0.0010857763300760046,0.002403846153846154,0.0,0.0009658210164968514,0.2449758308692034,0.2761678918662556,0.27159170824821677,0.12175806770936447,0.2786624203821656,0.2990196078431373,0.22148760330578512,0.18674698795180716,0.4792332268370608,0.5155440414507773,0.38129496402877694,0.9015659955257271,0.35451505016722407,0.0,0.023876404494382022,0.03324808184143223,0.016129032258064512,0.846547314578005,0.0006558221582891498,0.7187993680884677,0.27152317880794696,0.19672131147540983,0.0,0.24383561643835616,0.00048401231175002513
Mississippi-George,0.0022931166751989853,0.002346870539333336,0.0022409215483073413,0.02302302302302302,0.8807615230460922,0.0919674039580908,0.003257328990228013,0.016826923076923073,0.0,0.0027846736773585587,0.29887387786178443,0.24012331041024426,0.260121898127993,0.12222002243780107,0.27070063694267515,0.30514705882352944,0.28099173553719003,0.18072289156626503,0.5591054313099043,0.4948186528497411,0.28956834532374104,0.8646532438478748,0.3913043478260869,0.014586709886547812,0.014044943820224719,0.06138107416879795,0.04032258064516128,0.7902813299232735,0.0017685625176494903,0.8973143759873619,0.11423841059602646,0.1448087431693989,0.02040816326530612,0.2465753424657534,0.0015484886640408412
Mississippi-Greene,0.0013990412522913484,0.0016919064107015355,0.0011146685034382528,0.01001001001001001,0.7154308617234469,0.29918509895227,0.0021715526601520092,0.0,0.0,0.0018339022691667096,0.2627352727659047,0.31406212947593076,0.16493084625431162,0.09648254471061835,0.2085987261146497,0.1286764705882353,0.24793388429752064,0.21385542168674693,0.5591054313099043,0.48704663212435245,0.3093525179856115,0.8087248322147652,0.5183946488294314,0.0,0.016853932584269662,0.0639386189258312,0.08870967741935483,0.9232736572890026,0.0008398406783617304,0.6919431279620853,0.3625827814569536,0.09289617486338797,0.0,0.34520547945205476,0.0007402983339654887
Mississippi-Grenada,0.002142393988306589,0.002069233691969501,0.002213432805929086,0.001001001001001001,0.5561122244488977,0.5064027939464493,0.0,0.012019230769230768,0.0,0.0026976836337494247,0.18839527595304287,0.10917714014702395,0.22202873313016977,0.12010822939351941,0.3328025477707007,0.42647058823529416,0.19669421487603303,0.3192771084337349,0.6325878594249201,0.18652849740932648,0.47302158273381295,0.8825503355704698,0.36789297658862874,0.02431118314424635,0.009831460674157303,0.04859335038363171,0.02150537634408602,0.38107416879795397,0.0017489309990954402,0.9036334913112167,0.1125827814569536,0.13934426229508196,0.01020408163265306,0.25753424657534246,0.0013012215047772415
